customId,winnerCode,coverage,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.hasPositionGraph,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayTeam.disabled,homeTeam.disabled,homeScore.period2,awayScore.period2,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,roundInfo.name,roundInfo.cupRoundType
cxcsoxc,0.0,-1.0,False,,,10416241,,1657397700,envigado-fc-america-de-cali,False,"Primera A, Finalizacion",primera-a-finalizacion,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,0,11536,True,False,115,19236,1.0,0,Not started,notstarted,Envigado FC,envigado-fc,Envigado,Football,football,1,0,0,6114,[],#52b030,#52b030,#ffffff,América de Cali,america-de-cali,América Cali,Football,football,1,0,0,6102,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
nxcsrxc,0.0,-1.0,False,,,10416242,,1657407600,millonarios-fc-deportivo-pasto,False,"Primera A, Finalizacion",primera-a-finalizacion,Colombia,colombia,Football,football,1,274,colombia,CO,"Primera A, Clausura",primera-a-clausura,Colombia,colombia,Football,football,1,274,colombia,CO,0,11536,True,False,115,19236,1.0,0,Not started,notstarted,Millonarios FC,millonarios-fc,Millonarios,Football,football,1,0,0,6117,[],#52b030,#52b030,#ffffff,Deportivo Pasto,deportivo-pasto,Dep. Pasto,Football,football,1,0,0,6113,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
HmbsWmb,0.0,-1.0,False,,,10094522,,1657360800,vissel-kobe-jubilo-iwata,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Jubilo Iwata,jubilo-iwata,Jubilo Iwata,Football,football,1,0,0,3132,[],#52b030,#52b030,#ffffff,Vissel Kobe,vissel-kobe,Vissel Kobe,Football,football,1,0,0,3146,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
NmbsCcc,0.0,-1.0,False,True,True,10094512,,1657360800,kawasaki-frontale-gamba-osaka,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Kawasaki Frontale,kawasaki-frontale,Kawasaki Frontale,Football,football,1,0,0,5127,[],#52b030,#52b030,#ffffff,Gamba Osaka,gamba-osaka,Gamba Osaka,Football,football,1,0,0,3138,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,['cardsCode'],1657355002,,,,,,,,,,,,,,,,
JmbsRmb,0.0,-1.0,False,,,10094521,,1657429200,hokkaido-consadole-sapporo-kashima-antlers,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Hokkaido Consadole Sapporo,hokkaido-consadole-sapporo,Sapporo,Football,football,1,0,0,3142,[],#52b030,#52b030,#ffffff,Kashima Antlers,kashima-antlers,Kashima,Football,football,1,0,0,3134,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
ImbsLmb,0.0,-1.0,False,,,10094548,,1657443600,nagoya-grampus-eight-shimizu-s-pulse,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Nagoya Grampus Eight,nagoya-grampus-eight,Nagoya,Football,football,1,0,0,3136,[],#52b030,#52b030,#ffffff,Shimizu S-Pulse,shimizu-s-pulse,Shimizu S-Pulse,Football,football,1,0,0,3133,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
KmbsfNi,0.0,-1.0,False,,,10094518,,1657443600,sanfrecce-hiroshima-shonan-bellmare,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Sanfrecce Hiroshima,sanfrecce-hiroshima,Hiroshima,Football,football,1,0,0,3135,[],#52b030,#52b030,#ffffff,Shonan Bellmare,shonan-bellmare,Shonan,Football,football,1,0,0,21905,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
TmbsZmb,0.0,-1.0,False,,,10094541,,1657447200,kyoto-sanga-fc-avispa-fukuoka,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Avispa Fukuoka,avispa-fukuoka,Avispa F,Football,football,1,0,0,3143,[],#52b030,#52b030,#ffffff,Kyoto Sanga FC,kyoto-sanga-fc,Kyoto Sanga,Football,football,1,0,0,3149,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
MmbsQmb,0.0,-1.0,False,,,10094499,,1657447200,cerezo-osaka-yokohama-marinos,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Cerezo Osaka,cerezo-osaka,Cerezo Osaka,Football,football,1,0,0,3141,[],#52b030,#52b030,#ffffff,Yokohama F. Marinos,yokohama-f-marinos,Yokohama FM,Football,football,1,0,0,3137,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
PmbseNi,0.0,-1.0,False,,,10094488,,1657447200,kashiwa-reysol-sagan-tosu,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Sagan Tosu,sagan-tosu,S. Tosu,Football,football,1,0,0,21904,[],#52b030,#52b030,#ffffff,Kashiwa Reysol,kashiwa-reysol,Kashiwa Reysol,Football,football,1,0,0,3140,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
VmbsXmb,0.0,-1.0,False,,,10094502,,1657447200,fc-tokyo-urawa-red-diamonds,False,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,J.League,jleague,Japan,japan,Football,football,1,52,japan,JP,0,196,True,False,81,82,21.0,0,Not started,notstarted,Urawa Red Diamonds,urawa-red-diamonds,Urawa Reds,Football,football,1,0,0,3145,[],#52b030,#52b030,#ffffff,FC Tokyo,fc-tokyo,Tokyo,Football,football,1,0,0,3147,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
gnsxq,0.0,1.0,False,,,10073942,,1657375200,sarpsborg-08-bodoglimt,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,78,5,13.0,0,Not started,notstarted,Bodø/Glimt,bodoglimt,Bodø/Glimt,Football,football,1,0,0,656,[],#52b030,#52b030,#ffffff,Sarpsborg 08,sarpsborg-08,Sarpsborg 08,Football,football,1,0,0,822,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
jnsny,0.0,1.0,False,,,10073867,,1657382400,odds-bk-stromsgodset,False,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,Eliteserien,eliteserien,Norway,norway,Football,football,1,5,norway,NO,0,20,True,False,78,5,13.0,0,Not started,notstarted,Strømsgodset,stromsgodset,Strømsgodset,Football,football,1,0,0,1163,[],#52b030,#52b030,#ffffff,Odds BK,odds-bk,Odd,Football,football,1,0,0,659,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
cWsVCn,0.0,3.0,False,,,10424653,,1657389600,sport-huancayo-sporting-cristal,False,"Liga 1, Fase 2",liga-1-fase-2,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,74,34468,1.0,0,Not started,notstarted,Sporting Cristal,sporting-cristal,Sporting Cristal,Football,football,1,0,0,2302,[],#52b030,#52b030,#ffffff,Sport Huancayo,sport-huancayo,Sport Huancayo,Football,football,1,0,0,33895,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
GPcsUCn,0.0,3.0,False,,,10424639,,1657397700,deportivo-municipal-ayacucho,False,"Liga 1, Fase 2",liga-1-fase-2,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,74,34468,1.0,0,Not started,notstarted,Ayacucho,ayacucho,Ayacucho,Football,football,1,0,0,33894,[],#52b030,#52b030,#ffffff,Deportivo Municipal,deportivo-municipal,Municipal,Football,football,1,0,0,7031,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
bWsGfc,0.0,3.0,False,,,10424644,,1657407600,universidad-cesar-vallejo-cienciano,False,"Liga 1, Fase 2",liga-1-fase-2,Peru,peru,Football,football,1,20,peru,PE,Liga 1,liga-1,Peru,peru,Football,football,1,20,peru,PE,0,406,True,False,74,34468,1.0,0,Not started,notstarted,Cienciano,cienciano,Cienciano,Football,football,1,0,0,2301,[],#52b030,#52b030,#ffffff,Universidad César Vallejo,universidad-cesar-vallejo,César Vallejo,Football,football,1,0,0,5281,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
RMsbRc,0.0,1.0,False,,,10074127,,1657371600,varbergs-bois-malmo-ff,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,64,24,13.0,0,Not started,notstarted,Malmö FF,malmo-ff,Malmö,Football,football,1,0,0,1892,[],#52b030,#52b030,#ffffff,Varbergs BoIS,varbergs-bois,Varberg,Football,football,1,0,0,7101,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
uKshL,0.0,1.0,False,,,10074141,,1657380600,degerfors-if-ifk-norrkoping,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,64,24,13.0,0,Not started,notstarted,Degerfors IF,degerfors-if,Degerfors,Football,football,1,0,0,1807,[],#52b030,#52b030,#ffffff,IFK Norrköping,ifk-norrkoping,Norrköping,Football,football,1,0,0,1769,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
mKsoK,0.0,1.0,False,,,10074164,,1657458000,aik-if-elfsborg,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,64,24,13.0,0,Not started,notstarted,IF Elfsborg,if-elfsborg,Elfsborg,Football,football,1,0,0,1762,[],#52b030,#52b030,#ffffff,AIK,aik,AIK,Football,football,1,0,0,1764,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
kKsIK,0.0,1.0,False,,,10074121,,1657458000,mjallby-aif-bk-hacken,False,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,Allsvenskan,allsvenskan,Sweden,sweden,Football,football,1,9,sweden,SE,0,40,True,False,64,24,13.0,0,Not started,notstarted,Mjällby AIF,mjallby-aif,Mjällby,Football,football,1,0,0,1783,[],#52b030,#52b030,#ffffff,BK Häcken,bk-hacken,Häcken,Football,football,1,0,0,1760,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
iNcsYcd,0.0,1.0,False,,,10075403,,1657360800,incheon-united-jeonbuk-hyundai-motors,False,K-League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,410,True,False,13,3284,21.0,0,Not started,notstarted,Jeonbuk Hyundai Motors,jeonbuk-hyundai-motors,Jeonbuk,Football,football,1,0,0,6908,[],#52b030,#52b030,#ffffff,Incheon United,incheon-united,Incheon Utd,Football,football,1,0,0,7648,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Ucdsddd,0.0,1.0,False,,,10075404,,1657364400,ulsan-hyundai-daegu-fc,False,K-League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,410,True,False,13,3284,21.0,0,Not started,notstarted,Daegu FC,daegu-fc,Daegu FC,Football,football,1,0,0,7644,[],#52b030,#52b030,#ffffff,Ulsan Hyundai,ulsan-hyundai,Ulsan Hyundai,Football,football,1,0,0,7653,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
addscdd,0.0,1.0,False,,,10075406,,1657447200,suwon-samsung-bluewings-pohang-steelers,False,K-League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,410,True,False,13,3284,21.0,0,Not started,notstarted,Pohang Steelers,pohang-steelers,Pohang Steelers,Football,football,1,0,0,7650,[],#52b030,#52b030,#ffffff,Suwon Samsung Bluewings,suwon-samsung-bluewings,Suwon Bluewings,Football,football,1,0,0,7652,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
WcdslAq,0.0,1.0,False,,,10075405,,1657447200,fc-seoul-suwon-fc,False,K-League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,410,True,False,13,3284,21.0,0,Not started,notstarted,Suwon FC,suwon-fc,Suwon FC,Football,football,1,0,0,41261,[],#52b030,#52b030,#ffffff,FC Seoul,fc-seoul,FC Seoul,Football,football,1,0,0,7646,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
OaMsArZb,0.0,,False,True,True,10100846,,1657357200,bucheon-fc-1995-ansan-greeners-fc,False,K-League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,777,True,False,12,6230,26.0,0,Not started,notstarted,Ansan Greeners FC,ansan-greeners-fc,Ansan Greeners FC,Football,football,1,0,0,248375,[],#52b030,#52b030,#ffffff,Bucheon FC 1995,bucheon-fc-1995,Bucheon,Football,football,1,0,0,92539,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,['cardsCode'],1657354132,,,,,,,,,,,,,,,,
RcdsvPi,0.0,,False,True,True,10100777,,1657357200,busanpark-gyeongnam-fc,False,K-League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,777,True,False,12,6230,26.0,0,Not started,notstarted,Gyeongnam FC,gyeongnam-fc,Gyeongnam,Football,football,1,0,0,22020,[],#52b030,#52b030,#ffffff,Busan I Park,busan-i-park,Busan,Football,football,1,0,0,7642,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,['cardsCode'],1657354748,,,,,,,,,,,,,,,,
TcdsCWKc,0.0,,False,,,10100847,,1657449000,jeonnam-dragons-chungnam-asan-fc,False,K-League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,KR,0,777,True,False,12,6230,26.0,0,Not started,notstarted,Chungnam Asan FC,chungnam-asan-fc,Chungnam Asan,Football,football,1,0,0,339827,[],#52b030,#52b030,#ffffff,Jeonnam Dragons,jeonnam-dragons,Jeonnam,Football,football,1,0,0,7643,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
PXycsqzAc,2.0,-1.0,True,True,True,10130969,,1657323000,forge-fc-york-united-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,0,13470,True,False,10,72112,1.0,100,Ended,finished,York United FC,york-united-fc,York United,Football,football,1,0,0,309890,[],#52b030,#52b030,#ffffff,Forge FC,forge-fc,Forge,Football,football,1,0,0,313716,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,5.0,1657327660.0,"['time.injuryTime1', 'time.injuryTime2', 'homeScore.period2', 'awayScore.period2', 'time.currentPeriodStart']",1657330880,,False,0.0,1.0,,,,,,,,,,,,
WhvsNXyc,0.0,-1.0,False,,,10130970,,1657396800,fc-edmonton-pacific-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,0,13470,True,False,10,72112,1.0,0,Not started,notstarted,FC Edmonton,fc-edmonton,Edmonton,Football,football,1,0,0,50396,[],#52b030,#52b030,#ffffff,Pacific FC,pacific-fc,Pacific,Football,football,1,0,0,309888,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
OXycsBQLc,0.0,-1.0,False,,,10130971,,1657407600,atletico-ottawa-cavalry-fc,False,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,Canadian Premier League,canadian-premier-league,Canada,canada,Football,football,1,388,canada,CA,0,13470,True,False,10,72112,1.0,0,Not started,notstarted,Atlético Ottawa,atletico-ottawa,Atl. Ottawa,Football,football,1,0,0,342076,[],#52b030,#52b030,#ffffff,Cavalry FC,cavalry-fc,Cavalry,Football,football,1,0,0,309889,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
rHqstuzc,0.0,-1.0,False,,,10122425,,1657407600,fc-tampa-bay-rowdies-hartford-athletic,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Hartford Athletic,hartford-athletic,Hartford Athletic,Football,football,1,0,0,310968,[],#52b030,#52b030,#ffffff,FC Tampa Bay Rowdies,fc-tampa-bay-rowdies,Tampa Bay,Football,football,1,0,0,41617,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
REjbsRmoc,0.0,-1.0,False,,,10122411,,1657407600,detroit-city-fc-indy-eleven,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Indy Eleven,indy-eleven,Indy Eleven,Football,football,1,0,0,148992,[],#52b030,#52b030,#ffffff,Detroit City FC,detroit-city-fc,Detroit City FC,Football,football,1,0,0,285642,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
KxjsgmMb,0.0,-1.0,False,,,10122405,,1657407600,pittsburgh-riverhounds-miami-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Pittsburgh Riverhounds,pittsburgh-riverhounds,Pittsburgh Riverhounds,Football,football,1,0,0,23635,[],#52b030,#52b030,#ffffff,Miami FC,miami-fc,Miami FC,Football,football,1,0,0,218106,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
ePisruzc,0.0,-1.0,False,,,10122407,,1657411200,birmingham-legion-fc-charleston-battery,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Charleston Battery,charleston-battery,Charleston Battery,Football,football,1,0,0,22004,[],#52b030,#52b030,#ffffff,Birmingham Legion FC,birmingham-legion-fc,Birmingham Legion,Football,football,1,0,0,310967,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
vQDbsZtNb,0.0,-1.0,False,,,10122403,,1657411200,new-york-red-bulls-ii-louisville-city-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Louisville City FC,louisville-city-fc,Louisville City,Football,football,1,0,0,197070,[],#52b030,#52b030,#ffffff,New York Red Bulls II,new-york-red-bulls-ii,NY Red Bulls II,Football,football,1,0,0,220949,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
wQDbsCRkc,0.0,-1.0,False,,,10122401,,1657413000,atlanta-united-2-fc-tulsa,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,FC Tulsa,fc-tulsa,FC Tulsa,Football,football,1,0,0,197071,[],#52b030,#52b030,#ffffff,Atlanta United 2,atlanta-united-2,Atlanta United II,Football,football,1,0,0,277127,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
tFlbsvuzc,0.0,-1.0,False,,,10122404,,1657413000,memphis-901-fc-phoenix-rising-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,Memphis 901 FC,memphis-901-fc,Memphis 901,Football,football,1,0,0,310970,[],#52b030,#52b030,#ffffff,Phoenix Rising FC,phoenix-rising-fc,Phoenix Rising,Football,football,1,0,0,154018,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
jMNbsGkzc,0.0,-1.0,False,,,10122406,,1657414800,new-mexico-united-rio-grande-valley-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,New Mexico United,new-mexico-united,New Mexico United,Football,football,1,0,0,310531,[],#52b030,#52b030,#ffffff,Rio Grande Valley FC,rio-grande-valley-fc,Rio Grande Valley,Football,football,1,0,0,221859,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
pQDbsHkzc,0.0,-1.0,False,,,10122408,,1657416600,el-paso-locomotive-fc-colorado-springs-switchbacks-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,US,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,US,0,13363,True,False,5,71367,1.0,0,Not started,notstarted,El Paso Locomotive FC,el-paso-locomotive-fc,Locomotive,Football,football,1,0,0,310532,[],#52b030,#52b030,#ffffff,Colorado Springs Switchbacks FC,colorado-springs-switchbacks-fc,Switchbacks FC,Football,football,1,0,0,197065,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
